Lendo Dados Arquivo... f1-exp10000.dat
Inicializando conjunto de operacoes...
0.83333331346511841000000000000000 0.00000000000000001327147103625799
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 256 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 100 	 MUTACAO   : 0.10
* NUM MAXIMO NOS   : 256 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 6 	 
* M: 10000 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 9
*------------------------------------------------------------------
(X2) | Numero de nos: 1 | Erro: 81782.7578125000000000000000000 |
(X1) | Numero de nos: 1 | Erro: 82664.1406250000000000000000000 |
(+(sqrt(X2))(cos(*(sqrt(exp(X2)))(/(0.15771079063415527344)(exp(-(-(X2)(sin(sin(exp(0.48786735534667968750)))))(exp(exp(+(X2)(cos(+(-(cos(exp(/(-(cos(0.68859863281250000000))(cos(cos(sqrt(X2)))))(-(X1)(X1)))))(exp(0.62164211273193359375)))(X1)))))))))))) | Numero de nos: 41 | Erro: inf |
(-(X1)(-(0.27758789062500000000)(cos(0.44817352294921875000)))) | Numero de nos: 6 | Erro: 85409.0703125000000000000000000 |
(cos(+(X1)(+(0.75110244750976562500)(/(sin(X1))(+(exp(0.55515384674072265625))(/(0.31542301177978515625)(sin(exp(cos(-(sin(sqrt(X2)))(sqrt(*(+(/(-(/(cos(X1))(sin(sqrt(0.51895713806152343750))))(exp(cos(X1))))(/(exp(-(/(/(0.04111313819885253906)(0.63744544982910156250))(+(0.15922713279724121094)(/(-(*(sqrt(*(sqrt(-(0.38556814193725585938)(exp(/(0.48935174942016601562)(/(sin(X1))(X1))))))(sqrt(0.28480291366577148438))))(sin(-(*(sqrt(exp(0.15001130104064941406)))(exp(exp(X1))))(*(cos(*(*(sin(0.65573978424072265625))(cos(sqrt(*(-(X2)(sqrt(cos(0.11909532546997070312))))(/(/(+(-(X1)(exp(X1)))(exp(-(X1)(X1))))(*(exp(0.73139476776123046875))(+(X1)(0.74921321868896484375))))(0.38459682464599609375))))))(cos(exp(X2)))))(/(exp(+(X2)(+(cos(X2))(X2))))(0.16414403915405273438))))))(sqrt(exp(cos(cos(*(cos(sqrt(sqrt(0.48546934127807617188))))(X1)))))))(+(sqrt(sin(exp(0.38878631591796875000))))(0.57984256744384765625)))))(*(-(exp(sqrt(X2)))(X1))(sin(X2)))))(/(exp(-(X1)(/(+(0.39970827102661132812)(0.15068030357360839844))(X2))))(cos(sin(sqrt(exp(*(sqrt(-(*(-(sin(sin(-(*(X1)(exp(*(exp(*(*(cos(/(X1)(X2)))(-(X2)(cos(/(*(sin(+(exp(-(-(-(-(*(0.38742065429687500000)(exp(-(-(X1)(-(sin(+(exp(*(sin(sin(+(+(*(/(exp(*(/(exp(exp(sin(cos(/(exp(-(X1)(/(/(X1)(*(sqrt(X2))(/(*(/(X2)(0.80951118469238281250))(X2))(X1))))(sqrt(exp(-(cos(cos(X1)))(X1)))))))(X2))))))(0.19491243362426757812))(X2)))(X2))(X2))(X1))(X2))))(X1)))(X1)))(X2)))(X1))))(X2))(X2))(X2))(X1)))(0.70138549804687500000)))(X1))(0.22825360298156738281)))))(X1)))(X2))))(X2))))(X2))(0.64800167083740234375))(0.20011305809020996094)))(0.59927272796630859375)))))))))(X1))(X1))))))))))))) | Numero de nos: 256 | Erro: inf |
(sqrt(0.16170001029968261719)) | Numero de nos: 2 | Erro: 1429.0860595703125000000000000 |
(X2) | Numero de nos: 1 | Erro: 81782.7578125000000000000000000 |
(exp(+(sqrt(*(/(cos(-(sin(/(exp(exp(/(exp(sin(sqrt(X2))))(+(cos(/(X1)(*(X2)(cos(/(sqrt(0.21256542205810546875))(sqrt(X2)))))))(+(+(sqrt(exp(*(-(/(0.71735382080078125000)(-(exp(X1))(0.30778264999389648438)))(+(exp(-(exp(sqrt(sqrt(cos(cos(-(*(0.71652603149414062500)(*(cos(*(sqrt(X1))(sqrt(sin(+(/(0.20716238021850585938)(exp(X1)))(X1))))))(X1)))(sqrt(0.59272861480712890625))))))))(/(X1)(0.78103256225585937500))))(*(*(-(0.11062180995941162109)(0.26270151138305664062))(sin(/(0.27608585357666015625)(0.03166371583938598633))))(-(sqrt(cos(+(-(*(/(exp(X2))(sin(cos(/(+(/(X2)(exp(+(+(/(X1)(X1))(-(*(exp(-(+(/(sqrt(exp(X2)))(sqrt(cos(+(0.50861740112304687500)(cos(0.19189000129699707031))))))(-(cos(sqrt(X2)))(cos(*(/(+(X2)(-(+(-(-(X1)(cos(/(sqrt(exp(X2)))(/(0.26304292678833007812)(sin(-(/(*(X2)(sin(0.44958591461181640625)))(cos(-(/(X1)(X1))(-(sqrt(0.30455112457275390625))(0.76819992065429687500)))))(exp(sin(-(cos(sqrt(/(exp(-(X2)(-(*(*(+(0.65160369873046875000)(exp(/(/(cos(/(/(X2)(0.21486544609069824219))(cos(X2))))(+(sqrt(0.01201830804347991943))(0.43405914306640625000)))(/(X1)(X1)))))(sqrt(sqrt(sin(-(sqrt(*(sqrt(+(X1)(sqrt(sqrt(-(cos(X1))(cos(-(X2)(/(*(X2)(X1))(sin(+(X1)(/(X1)(-(0.37639379501342773438)(/(*(/(X1)(exp(sqrt(0.55344581604003906250))))(X1))(*(X1)(/(-(0.79337120056152343750)(sin(0.45914697647094726562)))(0.55914020538330078125))))))))))))))))(0.49338865280151367188)))(0.43288087844848632812))))))(X2))(X2))))(X1))))(X2))))))))))(X2))(0.63538265228271484375))(X1)))(X2))(0.82294464111328125000)))))(X1)))(X1))(X1)))(X2))))(0.07759237289428710938))(X1)))))(0.35617685317993164062))(X2))(X1))))(X1)))))(X1))))(X1))(0.61328697204589843750))))))(X1)))(X2)))(X1))(X1)))(0.19504094123840332031))) | Numero de nos: 256 | Erro: inf |
(exp(0.29601955413818359375)) | Numero de nos: 2 | Erro: 17103.1308593750000000000000000 |
(+(sin(-(/(-(*(0.16999626159667968750)(0.47696304321289062500))(0.80682849884033203125))(0.81435012817382812500))(*(X1)(sqrt(X2)))))(X1)) | Numero de nos: 15 | Erro: 89853.1953125000000000000000000 |
(X2) | Numero de nos: 1 | Erro: 81782.7578125000000000000000000 |
(exp(sin(sin(sin(X2))))) | Numero de nos: 5 | Erro: 16978.4160156250000000000000000 |
(exp(X1)) | Numero de nos: 2 | Erro: 9945884.0000000000000000000000000 |
(X2) | Numero de nos: 1 | Erro: 81782.7578125000000000000000000 |
(exp(X2)) | Numero de nos: 2 | Erro: 9932974.0000000000000000000000000 |
(*(0.03834456205368041992)(0.63311576843261718750)) | Numero de nos: 3 | Erro: 133.0439605712890625000000000 |
(sin(X2)) | Numero de nos: 2 | Erro: 5204.2695312500000000000000000 |
(*(*(X1)(0.22066140174865722656))(X2)) | Numero de nos: 5 | Erro: 33596.0664062500000000000000000 |
(-(*(X2)(exp(X2)))(/(*(X1)(+(0.48628282546997070312)(X2)))(X2))) | Numero de nos: 12 | Erro: 186887165455766539925489912381440.0000000000000000000000000 |
(-(0.59813880920410156250)(X1)) | Numero de nos: 3 | Erro: 88008.7187500000000000000000000 |
(X1) | Numero de nos: 1 | Erro: 82664.1406250000000000000000000 |
(+(+(+(sqrt(0.04638200998306274414))(sin(sqrt(-(cos(exp(sin(cos(+(exp(X2))(-(X1)(+(/(0.38918256759643554688)(exp(X2)))(+(/(-(sin(sqrt(+(+(0.01182025671005249023)(/(*(-(X2)(sqrt(+(sin(X2))(/(X1)(-(*(sqrt(0.66018962860107421875))(0.18650603294372558594))(X1))))))(X1))(X1)))(0.59485340118408203125))))(-(+(sin(/(-(sqrt(0.70819664001464843750))(+(-(X2)(exp(X1)))(/(*(X2)(exp(X1)))(sin(X2)))))(X1)))(*(-(*(+(/(-(X1)(*(/(exp(-(+(+(exp(0.07548308372497558594))(X1))(X2))(cos(X2))))(X1))(/(exp(X1))(sin(exp(sin(sqrt(0.22283411026000976562))))))))(cos(exp(/(cos(+(exp(0.46071100234985351562))(/(X1)(X1))))(exp(X2))))))(X2))(0.40284872055053710938))(exp(sin(*(sqrt(0.45445728302001953125))(cos(X2))))))(*(X1)(*(sin(sin(0.70118045806884765625)))(X1)))))(-(+(+(/(/(sqrt(sin(/(cos(exp(sqrt(sin(*(cos(0.20375394821166992188))(X1))))))(exp(sqrt(sqrt(*(X1)(0.22555136680603027344))))))))(cos(-(-(cos(*(sqrt(X1))(0.69182586669921875000)))(sin(-(/(X2)(+(+(X1)(-(X1)(X1)))(sin(sqrt(*(X1)(X2))))))(0.01403743028640747070))))(0.32098197937011718750))))(*(/(cos(0.22560262680053710938))(+(sin(-(cos(-(/(X1)(sin(/(-(0.18449664115905761719)(sqrt(-(*(cos(sin(+(/(X2)(-(cos(*(/(*(/(0.73495578765869140625)(sqrt(exp(X1))))(*(X2)(*(+(-(exp(sqrt(*(0.27298355102539062500)(X1))))(/(sin(sin(-(/(/(/(0.42461872100830078125)(/(sin(X1))(*(0.78608894348144531250)(sin(exp(X2))))))(X1))(X2))(X2))))(X2)))(0.12441635131835937500))(X1))))(X1))(X1)))(X2)))(0.03486782312393188477))))(X1))(0.46586275100708007812))))(X1))))(X2)))(X2)))(0.60291290283203125000)))(0.34641647338867187500)))(X1))(X2))(X1))))(X1))(0.38866138458251953125)))))))))(X2)))))(0.44207000732421875000))(X1)) | Numero de nos: 256 | Erro: inf |
(sin(*(X1)(cos(+(X1)(X1))))) | Numero de nos: 7 | Erro: 5141.6547851562500000000000000 |
(-(X1)(X1)) | Numero de nos: 3 | Erro: 147.3896636962890625000000000 |
(exp(X1)) | Numero de nos: 2 | Erro: 9945884.0000000000000000000000000 |
(sqrt(0.34365320205688476562)) | Numero de nos: 2 | Erro: 3095.0898437500000000000000000 |
(*(0.28865766525268554688)(X1)) | Numero de nos: 3 | Erro: 6851.6694335937500000000000000 |
(/(exp(X1))(exp(0.01333644986152648926))) | Numero de nos: 5 | Erro: 9683982.0000000000000000000000000 |
(sin(X1)) | Numero de nos: 2 | Erro: 4871.9790039062500000000000000 |
(-(sqrt(sqrt(*(sqrt(cos(/(sqrt(-(0.21615505218505859375)(exp(*(sqrt(/(X2)(*(+(-(sqrt(+(exp(sqrt(/(X1)(/(sin(0.21690368652343750000))(*(/(-(X1)(sqrt(*(-(exp(-(X2)(cos(cos(exp(*(+(X1)(-(sin(+(X1)(-(X2)(-(+(-(-(X2)(+(sqrt(sin(cos(-(sqrt(0.78274440765380859375))(cos(sin(*(exp(sin(/(/(sqrt(cos(-(0.48348140716552734375)(exp(+(0.59659481048583984375)(cos(exp(X2))))))))(/(-(sqrt(/(+(-(/(sin(sin(sqrt(X1))))(cos(/(cos(0.05760955810546875000))(X1))))(0.47386932373046875000))(*(cos(+(exp(sqrt(sin(exp(+(sin(/(sin(-(X1)(X1)))(+(+(cos(0.78834247589111328125))(sqrt(cos(cos(*(+(*(+(+(exp(*(X2)(*(exp(-(/(cos(X1))(-(/(sin(sqrt(*(*(+(0.35838842391967773438)(sin(X1)))(-(exp(exp(sqrt(X2))))(+(+(X1)(exp(X1)))(cos(sqrt(sin(exp(X1))))))))(sqrt(/(-(-(-(0.60403442382812500000)(cos(0.81679153442382812500)))(-(sqrt(X2))(/(*(sqrt(0.67977237701416015625))(X1))(-(/(-(/(*(/(sqrt(-(*(0.12759041786193847656)(sqrt(/(sqrt(exp(-(cos(cos(0.02634957432746887207)))(sin(+(X1)(X1))))))(/(sqrt(X1))(*(0.67187309265136718750)(+(*(0.76898193359375000000)(cos(X2)))(exp(X2))))))))(X2)))(/(sqrt(sqrt(cos(0.17433214187622070312))))(0.62031841278076171875)))(exp(X1)))(0.07294142246246337891))(0.22377395629882812500))(0.71760654449462890625))(X1)))))(X2))(X2))))))(0.75798606872558593750))(0.02884545922279357910)))(X2)))(X1))))(X2))(X1))(0.68714714050292968750))(0.33327198028564453125))(0.51955795288085937500))))))(X2))))(0.41288185119628906250))))))(X1)))(X1)))(0.43227100372314453125)))(X2))(0.70597457885742187500)))(X1))))(X2))))))))(0.38659477233886718750)))(X1))(X1))(X2)))))(X1)))(X1)))))))(X2))(X2))))(X1))(X1))))))(0.13471245765686035156)))(X2))(X1))(X2))))(0.00047728838399052620)))))(X1))))(X1))))(X1)) | Numero de nos: 256 | Erro: inf |
(/(X2)(/(exp(/(X1)(0.40279626846313476562)))(sqrt(sqrt(cos(-(cos(/(sqrt(*(0.37809228897094726562)(-(/(X1)(/(cos(exp(sqrt(*(sin(-(*(0.24906206130981445312)(X1))(-(-(/(-(/(sin(0.39270687103271484375))(exp(0.23645520210266113281)))(sqrt(*(+(0.68180465698242187500)(X2))(0.21217298507690429688))))(0.82739734649658203125))(cos(sqrt(0.12056803703308105469))))(exp(sin(0.53203487396240234375))))))(-(X1)(sin(+(+(/(-(exp(exp(-(cos(-(/(sqrt(exp(-(sqrt(X2))(cos(-(/(sqrt(cos(-(sqrt(+(0.80989170074462890625)(X1)))(X2))))(X2))(0.24851942062377929688))))))(X2))(/(sin(X2))(sin(cos(+(X2)(X2)))))))(sqrt(sqrt(*(*(0.11891674995422363281)(X1))(sin(*(sqrt(/(+(*(-(0.54542446136474609375)(sqrt(/(exp(*(0.19763636589050292969)(/(/(X1)(sin(X2)))(X2))))(0.05683737993240356445))))(sqrt(/(X1)(+(/(-(*(X2)(sin(*(exp(+(+(exp(0.49818611145019531250))(cos(cos(*(/(exp(+(sqrt(0.47582101821899414062))(/(X1)(cos(X1)))))(cos(X2)))(sqrt(0.25740957260131835938))))))(/(*(X1)(/(sin(/(-(+(-(X1)(X1))(X1))(+(X2)(/(+(sqrt(sqrt(+(X2)(-(X2)(*(cos(cos(-(0.14319968223571777344)(0.25110483169555664062))))(+(X2)(0.39441442489624023438)))))))(+(-(X1)(exp(exp(sqrt(exp(sqrt(-(0.05415827035903930664)(exp(/(X2)(0.81115150451660156250))))))))))(*(+(*(*(sin(0.17480087280273437500))(sqrt(sqrt(+(-(X2)(*(sin(-(-(/(X2)(*(exp(sin(*(X1)(/(exp(sqrt(cos(X1))))(-(X1)(/(-(sin(0.31040668487548828125))(X2))(cos(X1))))))))(X2)))(X1))(0.69566631317138671875)))(X2)))(0.81861877441406250000)))))(X2))(0.09107947349548339844))(0.68919658660888671875))))(X1))))(0.36819314956665039062)))(X2)))(0.57118511199951171875))))(X1))))(X2))(0.00977048277854919434))(X2)))))(X1))(0.01705482602119445801)))(X2)))))))))(X2))(0.36931610107421875000))(X1))(X1))))))))(0.58327102661132812500)))(0.18495655059814453125))))(X2)))(0.24843978881835937500))))))) | Numero de nos: 256 | Erro: inf |
(0.14837217330932617188) | Numero de nos: 1 | Erro: 243.8021087646484375000000000 |
