Lendo Dados Arquivo... f5-256.dat
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 512 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 390 	 MUTACAO   : 0.30
* NUM MAXIMO NOS   : 1024 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 9 	 
* M: 256 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 10
*------------------------------------------------------------------
(sqrt(-inf)) | Numero de nos: 2 | Erro: 2589.0358886718750000000000000 |
(sqrt(X2)) | Numero de nos: 2 | Erro: 2782.5346679687500000000000000 |
(sin(X1)) | Numero de nos: 2 | Erro: 2731.2722167968750000000000000 |
(sqrt(+(-inf)(+(X2)(-(sin(/(/(X2)(sqrt(-(sqrt(exp(sqrt(X2))))(exp(X2)))))(+(sqrt(exp(exp(-(+(*(/(+(exp(exp(exp(sqrt(-(-(sin(exp(-(-(X1)(/(sqrt(-inf))(+(X1)(X2))))(X2))))(X1))(-(-(X1)(X1))(X2)))))))(-(exp(cos(sqrt(+(exp(+(+(X1)(-(sqrt(/(exp(*(-(-(+(cos(/(+(+(exp(-inf))(X2))(X2))(-(+(cos(-inf))(exp(/(exp(+(X1)(-inf)))(X2))))(exp(+(exp(/(X1)(cos(/(-(X2)(-inf))(X2)))))(cos(+(X1)(*(-(/(X1)(-inf))(sqrt(-(exp(X2))(exp(-(exp(sin(exp(cos(sqrt(-(exp(sqrt(cos(X2))))(-(-inf)(X1))))))))(sqrt(/(X2)(-(X2)(-inf)))))))))(sqrt(-(exp(sin(-inf)))(exp(+(/(*(X1)(X2))(+(X1)(*(-inf)(cos(X2)))))(cos(+(sqrt(exp(sin(-(/(/(+(*(exp(cos(+(X2)(*(+(+(*(+(-(/(-(-inf)(X2))(X1))(+(*(X1)(sqrt(/(X1)(sin(cos(sqrt(X1)))))))(exp(X1))))(cos(exp(*(X1)(exp(exp(/(exp(*(/(X2)(*(sin(/(X2)(sin(sqrt(sqrt(sin(-inf)))))))(-(exp(sin(+(exp(X1))(X1))))(X2))))(-inf)))(X2))))))))(+(+(*(exp(exp(exp(X2))))(/(sqrt(cos(X2)))(-(X1)(X2))))(X2))(+(-(X2)(+(cos(X2))(-(/(X2)(-(exp(*(sin(sin(+(-(exp(+(-(/(-(X2)(sin(-(-inf)(cos(-(-inf)(sqrt(exp(+(*(X1)(X2))(X1)))))))))(X1))(*(cos(*(cos(X2))(sin(sqrt(X2)))))(-inf)))(sin(*(X2)(X1)))))(cos(*(sin(-(X2)(exp(+(-(*(X1)(+(cos(exp(X2)))(cos(cos(cos(-(/(cos(sqrt(+(*(exp(X2))(X1))(sqrt(/(X2)(X1))))))(X2))(X1)))))))(-(X1)(X1)))(exp(sqrt(sin(-(X2)(X1)))))))))(sin(sin(sqrt(X2)))))))(cos(/(-(+(*(-(X1)(+(*(X1)(-(-inf)(sqrt(/(-inf)(exp(exp(sin(cos(+(exp(*(*(-(*(-(+(-(-inf)(/(*(+(*(X1)(-(+(-inf)(+(/(X2)(-inf))(X2)))(*(-inf)(+(cos(sin(X1)))(cos(-inf))))))(sin(cos(exp(+(X1)(sin(/(cos(/(/(*(/(exp(X1))(-inf))(cos(-(+(cos(cos(/(exp(/(X1)(sqrt(-(X2)(X2)))))(+(X2)(-inf)))))(*(/(-inf)(*(*(/(+(sqrt(+(X1)(X1)))(+(sqrt(sqrt(X2)))(*(-inf)(-inf))))(X2))(+(-(-(exp(X1))(*(*(sqrt(+(-(/(X2)(+(/(cos(sqrt(X2)))(X2))(exp(-(-(/(cos(+(-(cos(cos(sin(cos(cos(-(exp(X1))(/(sin(+(sqrt(+(exp(-inf))(X2)))(exp(cos(X2)))))(+(-inf)(sin(sin(*(sqrt(X1))(/(sqrt(+(cos(sin(/(sin(*(-inf)(exp(-(-inf)(-(sin(cos(-(sqrt(*(+(sqrt(-(-inf)(/(-inf)(-inf))))(X1))(-(cos(X1))(sqrt(-inf)))))(sin(X1)))))(+(-(/(X2)(exp(exp(*(sin(sqrt(sqrt(sin(sqrt(cos(X1)))))))(+(*(sin(+(X2)(-inf)))(exp(exp(-(X1)(X2)))))(sin(exp(-inf))))))))(X1))(*(sin(X2))(/(X1)(-(-inf)(-inf))))))))))(+(/(+(-(/(cos(X1))(sqrt(*(/(*(sqrt(cos(X2)))(X2))(cos(X2)))(sin(-(X1)(/(X2)(sqrt(sin(/(cos(sin(sqrt(+(/(+(/(cos(sqrt(-(-(/(cos(cos(sin(-inf))))(sin(cos(+(X1)(-(exp(sqrt(cos(X2))))(-inf))))))(+(sin(X2))(*(sqrt(sqrt(exp(cos(-inf)))))(exp(sqrt(cos(exp(-inf))))))))(X2))))(+(X2)(X1)))(*(+(+(X1)(*(X2)(sqrt(+(+(X1)(X2))(+(sin(-(X1)(cos(/(X1)(sqrt(+(*(-inf)(exp(*(/(cos(sin(/(cos(-inf))(cos(X1)))))(exp(+(-(+(-inf)(/(-inf)(X2)))(/(exp(X1))(/(sqrt(+(sqrt(-(sin(sin(X1)))(cos(sqrt(sin(-inf))))))(/(X2)(sin(sqrt(-(+(cos(*(+(/(sqrt(/(sqrt(-inf))(-inf)))(sin(sin(/(sin(exp(X2)))(cos(-(sqrt(-(/(sqrt(/(sin(-inf))(-(+(/(exp(X2))(sqrt(sin(/(exp(-(X1)(-inf)))(-(-(cos(sqrt(cos(/(+(X1)(sqrt(-(cos(-(sqrt(X2))(cos(exp(cos(X1))))))(+(X1)(X2)))))(cos(X2))))))(-(sqrt(X2))(sin(cos(X2)))))(+(-(sqrt(sqrt(X1)))(-inf))(sqrt(-(exp(+(+(-(-(-inf)(*(cos(sin(/(X2)(exp(sin(X1))))))(/(cos(sqrt(X1)))(cos(cos(X2))))))(sqrt(cos(+(sqrt(cos(exp(-(*(+(/(-(X2)(/(-(X1)(X1))(/(-(cos(-inf))(sin(-(/(-(/(sin(X2))(-inf))(exp(*(-(+(cos(X1))(X2))(*(sqrt(X1))(*(/(X2)(sin(+(-inf)(-(/(sin(/(sqrt(-inf))(X1)))(X2))(/(-inf)(+(*(/(X1)(-inf))(sin(sqrt(/(-inf)(X2)))))(exp(/(+(sqrt(X1))(sqrt(sin(*(+(X1)(sin(sqrt(X1))))(exp(-(-inf)(/(cos(*(-(X2)(-(*(sqrt(+(cos(exp(cos(exp(sin(sin(cos(X2))))))))(-inf)))(-inf))(exp(-inf))))(-(*(+(-inf)(X1))(X2))(*(-(/(X1)(exp(X2)))(sin(exp(X2))))(/(exp(sin(-(-(X1)(X1))(-inf))))(X2))))))(+(sin(-inf))(*(-inf)(sin(-(X1)(/(sqrt(+(X2)(*(/(X1)(X1))(sin(*(*(X2)(exp(*(sin(+(sqrt(/(-inf)(-inf)))(-inf)))(X1))))(X1))))))(X1)))))))))))))(-inf)))))))))(X2))))(X2))))(X1))(X2))))(-inf))))(-inf))(X1))(X2))(X1)))))(X1)))))(X1))(X2)))(X1)))))))))(X2))(-inf))))(-inf))(-inf)))(-inf)))))))(-inf))(X2)))(X1))(-inf)))))))(X2))))(-inf))))(X2))))(X2)))))))(X1))))))(X1))(X2)))(-inf))(X1)))))(X1))))))))))(-inf))(X1))(-inf))(-inf)))))(X2)))(X1)))))))))))))(X1))(X2)))(X2))(X2))(X2)))))(-inf))(X1)))(-inf))(-inf)))(-inf))(-inf)))(-inf)))(X2)))(-inf))))(X2))(-inf)))(X1))))))))(X2))(X1)))(X1))(X2))(X1))(X2))(X1))(X2)))(X2))))))))))(-inf)))(X1))(-inf))(X2))(X2))))))(X2)))(X1)))(X1))))(X1))))(X1))(X1))(X1)))))(X1))(X2))(-inf))(X1))(X2)))))(-inf)))))))))))))))(X2))(-inf))(-inf))(X2)))(X2)))(X1)))(-inf)))(X2)))))(X1)))(X1))(X2))(-inf))(-inf)))))(-inf))))(X2))))) | Numero de nos: 1024 | Erro: inf |
(X1) | Numero de nos: 1 | Erro: 4179.6118164062500000000000000 |
(X2) | Numero de nos: 1 | Erro: 4465.2026367187500000000000000 |
(X2) | Numero de nos: 1 | Erro: 4465.2026367187500000000000000 |
(cos(sqrt(exp(/(cos(exp(-inf)))(sqrt(+(exp(X2))(/(X1)(exp(*(-inf)(-(/(*(/(X1)(exp(/(cos(-(exp(sqrt(cos(sin(exp(sin(-inf)))))))(/(/(/(-(/(exp(*(exp(-(cos(exp(/(-(-(sin(sqrt(sqrt(X1))))(cos(X2)))(sqrt(sin(X2))))(+(cos(sqrt(sqrt(sqrt(/(X1)(sin(cos(X2))))))))(-(sin(sqrt(sqrt(exp(cos(*(/(-inf)(sqrt(/(sin(+(-inf)(/(-(-inf)(sin(+(sin(exp(-(exp(-(-(*(sin(X1))(cos(X2)))(/(*(cos(-(-inf)(-(sqrt(X1))(exp(sin(-inf))))))(-inf))(cos(/(-inf)(exp(X2))))))(X1)))(cos(X1)))))(X1))))(X2))))(-inf))))(exp(+(*(+(-(*(+(*(X2)(cos(-inf)))(+(/(X2)(-inf))(X2)))(-(/(exp(/(X2)(-inf)))(sin(-inf)))(sin(cos(X1)))))(X1))(X1))(-inf))(sin(cos(cos(-(-(X2)(sin(+(sqrt(exp(sin(sqrt(sin(cos(-inf)))))))(sin(cos(X2))))))(-inf)))))))))))))(cos(cos(sqrt(cos(X2))))))))))(-(exp(+(sqrt(+(X2)(exp(X2))))(sqrt(-inf))))(*(-(X1)(X1))(/(+(X1)(-inf))(X2))))))(/(exp(-(-inf)(-inf)))(X2))))(/(+(-inf)(sqrt(X1)))(sin(+(+(-(X1)(sqrt(+(sin(+(exp(cos(exp(/(sin(X2))(-(exp(*(-inf)(cos(/(/(+(-(+(X2)(*(/(cos(X2))(+(-(sin(cos(sqrt(sin(*(-(cos(X1))(exp(exp(X1))))(X1))))))(/(sin(-(+(exp(/(-inf)(cos(*(*(-(X2)(-inf))(*(X2)(exp(X1))))(sqrt(+(+(-(-inf)(cos(X2)))(/(sin(X1))(X1)))(X1)))))))(exp(exp(-(cos(-inf))(sqrt(sqrt(cos(X1))))))))(+(X2)(cos(+(-inf)(X2))))))(/(*(-inf)(/(+(exp(-(X2)(-inf)))(exp(-(/(-(sin(cos(X1)))(/(/(/(-inf)(+(-(-(-(/(-inf)(X1))(/(-inf)(sin(/(/(X1)(-inf))(X1)))))(*(cos(cos(-inf)))(X2)))(exp(sin(-inf))))(+(sqrt(sin(-(sin(cos(-(*(-(sin(sqrt(-(exp(X2))(-(exp(-(sin(sin(sqrt(exp(sin(X1))))))(*(*(-inf)(/(X2)(X2)))(X2))))(cos(X1))))))(X1))(cos(exp(/(-(*(*(cos(exp(sin(-inf))))(cos(/(cos(-(cos(-inf))(sqrt(-inf))))(*(*(-inf)(*(*(*(exp(X1))(sin(X1)))(sin(/(-inf)(*(*(X2)(cos(exp(/(sqrt(sin(sqrt(*(sin(exp(exp(sqrt(-(/(exp(/(cos(sqrt(X2)))(sin(-inf))))(sqrt(exp(exp(cos(cos(+(+(/(sqrt(/(-inf)(sqrt(+(*(X2)(exp(-(-inf)(X1))))(-inf)))))(+(cos(cos(-(-(exp(*(X1)(+(-(sin(-inf))(X1))(*(sin(sqrt(exp(sin(X2)))))(X1)))))(/(sin(+(*(+(X1)(-(/(exp(sqrt(sin(cos(-(*(exp(+(sin(cos(sin(cos(sin(sin(exp(+(X1)(cos(sin(+(X2)(X2))))))))))))(cos(cos(cos(X2))))))(X1))(-(/(-inf)(sin(*(X2)(sin(sin(-inf))))))(-inf)))))))(/(sin(sin(sin(exp(+(exp(sqrt(cos(X2))))(+(/(sqrt(cos(-inf)))(sqrt(sin(*(sin(+(cos(cos(+(+(*(exp(sin(+(sin(X1))(exp(cos(-(X1)(-(sin(sin(cos(+(-(sin(+(+(+(X2)(-(-(-inf)(-inf))(/(X1)(*(sqrt(sqrt(sin(X2))))(exp(cos(X1)))))))(sqrt(-inf)))(sin(sin(/(-inf)(exp(X2)))))))(cos(sqrt(/(sin(+(-inf)(-(-(sqrt(sin(sqrt(cos(/(-(sqrt(-inf))(/(X2)(*(cos(sin(/(sqrt(X1))(-(sqrt(sqrt(sin(+(sqrt(*(/(exp(sqrt(-(exp(+(exp(sin(sin(X1))))(X1)))(/(-(X1)(/(X2)(X1)))(*(*(/(X2)(-(sqrt(cos(/(X1)(/(X2)(sin(X1))))))(X1)))(+(*(-inf)(cos(sin(+(/(+(*(+(X2)(exp(*(-(X1)(*(exp(sqrt(exp(X2))))(/(X1)(sin(sin(-inf))))))(-inf))))(X1))(-(+(X1)(sin(sqrt(cos(-inf)))))(X1)))(sin(cos(X1))))(cos(/(X1)(-(-(sin(+(cos(-(X2)(sin(/(+(X1)(sqrt(cos(cos(*(-(sqrt(sin(X1)))(cos(cos(-(/(X1)(sin(sqrt(sqrt(-inf)))))(*(exp(X2))(+(-(exp(*(X2)(sqrt(+(cos(*(+(X1)(sin(X2)))(sqrt(exp(exp(/(*(/(/(/(cos(cos(exp(X2))))(+(cos(X1))(X2)))(-(+(exp(/(sin(-inf))(/(cos(-inf))(X1))))(sin(sin(*(cos(-(X2)(X2)))(X1)))))(sin(exp(cos(sin(sqrt(sqrt(*(sin(X2))(*(+(/(sin(exp(X2)))(+(-(sqrt(X1))(exp(cos(cos(-(*(+(X2)(sin(/(-inf)(X1))))(X1))(+(X1)(-inf)))))))(+(sqrt(exp(-inf)))(sqrt(/(sin(-inf))(*(X2)(*(-(-(cos(+(X1)(*(X1)(cos(X2)))))(-inf))(X2))(sqrt(-inf)))))))))(sqrt(sqrt(sin(-(-(+(+(sqrt(-(X1)(sqrt(/(X2)(cos(sqrt(+(X1)(-inf))))))))(/(exp(/(sin(*(-(sqrt(*(-(sqrt(sqrt(exp(+(-inf)(exp(-(X1)(X2)))))))(cos(sin(-inf))))(-inf)))(exp(X2)))(exp(X2))))(cos(-inf))))(sqrt(exp(+(-inf)(-inf))))))(-inf))(sqrt(sin(+(cos(sin(-(-inf)(exp(sqrt(/(X2)(exp(X2))))))))(cos(*(+(exp(-inf))(*(*(sqrt(sin(sqrt(X2))))(-inf))(-inf)))(-(/(sqrt(-(exp(-inf))(sqrt(exp(sin(sin(*(-(/(cos(-(X2)(cos(sqrt(sqrt(cos(+(-inf)(/(+(*(+(/(cos(-inf))(exp(-inf)))(X2))(-(/(-inf)(+(sqrt(*(-inf)(/(+(sin(sin(cos(sqrt(X1)))))(X1))(X2))))(X2)))(-inf)))(X2))(X2)))))))))(-inf))(-inf))(X2))))))))(-inf))(X1))))))))(X1))))))(X1)))))))))))(X2))(X2))(-inf)))))))(-inf)))))(X1))(X2)))))))(-inf))))))(-inf)))))(X2)))(-inf))(X2))))))))(X1)))(X2))))))(-inf))(X2)))(X1)))))(-inf)))))(X1))))(X1))))))(-inf))(X1))))(-inf)))))(X2)))))(X1))))))))(-inf))(X1))(-inf))))(X2)))(X1)))))(-inf)))))))(X1)))(X1)))(X2))(-inf)))(X2)))(X1))))(-inf)))(X2))(-inf))))))))(-inf))))))(-inf)))))(X2)))))(X1)))))(X2)))(-inf)))))(-inf))(X2))(-inf)))))(-inf))))(X2))))(X1))))(X2))(X2)))(-inf))(X1))))(X2)))(-inf))))(X1)))(X1)))(-inf))(X2))(-inf))(X1)))))(X1))))))(X1)))(X2))))(-inf))(-inf)))))(X1))(X2))(X1))(X2))))(X2))))(X1))(-inf))(X2))))))))))) | Numero de nos: 1024 | Erro: inf |
(cos(X2)) | Numero de nos: 2 | Erro: 2333.1323242187500000000000000 |
(sin(*(exp(+(-(X1)(X1))(/(exp(sqrt(/(-(-(cos(exp(X2)))(exp(cos(-(X2)(cos(sqrt(-(exp(*(-(/(*(*(-(sin(X1))(exp(X2)))(cos(*(/(*(exp(sqrt(-inf)))(+(-inf)(sqrt(X2))))(/(/(sin(*(-inf)(X2)))(sin(+(/(/(*(sqrt(*(exp(sin(*(+(cos(cos(X1)))(exp(/(sqrt(+(sin(exp(-(+(sqrt(*(/(X2)(+(X1)(*(/(X2)(exp(sqrt(/(/(sqrt(-inf))(X2))(+(sin(X2))(X2))))))(sin(+(-(-inf)(exp(-inf)))(X1))))))(X1)))(X1))(*(*(cos(+(+(cos(sin(/(/(*(X2)(X2))(X1))(*(sin(-inf))(X1)))))(cos(/(+(cos(/(exp(-(*(/(+(-(+(cos(-(sqrt(sqrt(*(-(X1)(+(-inf)(-inf)))(/(sin(exp(sqrt(/(-(exp(sin(-(/(+(X1)(/(X1)(+(/(X1)(cos(X1)))(-(sin(/(cos(X1))(-inf)))(sqrt(exp(X2)))))))(*(-(exp(X1))(sqrt(+(sqrt(X1))(X2))))(-(/(sin(X1))(sqrt(-inf)))(X2))))(/(X1)(/(cos(sqrt(/(X1)(sin(sqrt(/(exp(cos(-inf)))(cos(X2))))))))(exp(-(X2)(exp(*(+(+(+(-inf)(cos(X1)))(*(exp(/(X2)(-(+(X1)(-inf))(*(*(-inf)(-inf))(+(sin(/(sqrt(sin(+(X2)(-(cos(exp(X1)))(/(exp(/(X2)(*(sin(X2))(+(-inf)(/(cos(X2))(X1))))))(sin(exp(X1))))))))(+(sin(/(X2)(X1)))(-(-inf)(X1)))))(exp(X2)))))))(X1)))(sqrt(-(-inf)(+(-inf)(-(+(exp(/(sin(sqrt(-(/(sin(X2))(X2))(+(X2)(cos(X2))))))(/(exp(-inf))(X1))))(-(-inf)(*(X2)(sin(cos(X2))))))(-inf))))))(exp(-(cos(-inf))(X2))))))))))))(sin(-inf)))(+(X2)(+(-inf)(X1)))))))(exp(X2))))))(sqrt(-inf))))(exp(exp(sqrt(exp(X1))))))(/(sin(*(X2)(sqrt(cos(X1)))))(sin(X2))))(X2))(+(*(*(exp(sqrt(+(*(sqrt(-(+(cos(+(sin(-(+(X2)(-(*(+(-inf)(-(/(cos(X1))(-(X1)(+(sin(+(*(cos(sin(X1)))(*(/(X2)(/(sin(sin(*(+(X2)(exp(exp(-(exp(exp(-inf)))(+(/(/(sin(-inf))(/(X1)(-inf)))(sqrt(/(+(cos(exp(sqrt(+(-inf)(+(+(/(-(*(sqrt(*(X1)(+(-(sqrt(sqrt(sqrt(exp(sqrt(+(sin(-inf))(*(cos(exp(*(+(cos(cos(cos(sin(-inf)))))(X2))(-(X2)(/(sqrt(cos(sqrt(-inf))))(/(cos(X1))(-inf)))))))(*(*(X2)(sqrt(-(exp(sin(+(sin(X1))(-(sin(/(-(-(*(cos(/(cos(-(sqrt(+(exp(/(sqrt(*(+(*(-(X2)(-(sqrt(-inf))(-inf)))(X2))(*(sqrt(cos(+(cos(-(-(cos(/(-inf)(+(*(-(*(sin(sin(X2)))(-(/(sqrt(+(*(-inf)(exp(+(-inf)(/(sin(sin(-inf)))(exp(sqrt(X2)))))))(-inf)))(-inf))(cos(/(sin(-inf))(sin(cos(cos(+(*(X1)(-inf))(sin(*(*(X1)(sqrt(/(X1)(sqrt(-(sin(X1))(-(/(sqrt(X2))(sin(cos(X1))))(X2)))))))(sin(*(X1)(/(X1)(cos(exp(*(sqrt(-inf))(*(-inf)(X1))))))))))))))))))(X1))(sin(sqrt(cos(sqrt(exp(cos(sin(/(cos(cos(exp(*(sin(exp(exp(cos(/(X2)(-inf))))))(-(+(/(cos(cos(exp(sin(sqrt(-(/(/(exp(sin(exp(sin(/(sin(*(/(-inf)(X2))(-(/(sin(-(sin(cos(*(/(+(-(X1)(sqrt(-(-inf)(sqrt(-inf)))))(-inf))(sqrt(sqrt(sin(cos(-(-(-(sqrt(sin(exp(+(X2)(exp(sqrt(X1)))))))(sqrt(-(exp(+(+(exp(sin(cos(+(-(X1)(+(X2)(-(/(*(/(cos(exp(*(X2)(X1))))(exp(-inf)))(cos(exp(cos(exp(X1))))))(-inf))(cos(/(-inf)(*(-(X1)(+(cos(X1))(-(+(/(cos(sqrt(-inf)))(/(+(X1)(exp(/(sqrt(-inf))(/(sin(/(exp(cos(X1)))(*(-inf)(cos(sin(exp(*(X1)(sin(X1)))))))))(sqrt(/(-inf)(+(-inf)(exp(*(+(X2)(-inf))(X2))))))))))(sin(cos(-inf)))))(-inf))(-(*(exp(sin(X2)))(sqrt(cos(cos(cos(sin(*(cos(X2))(sqrt(sin(/(/(*(*(X1)(exp(+(+(exp(sqrt(cos(/(/(-inf)(/(sqrt(-(sin(-inf))(/(*(exp(sin(X2)))(-(*(sqrt(sqrt(X1)))(cos(-(X1)(*(+(/(sin(+(cos(X2))(X2)))(X2))(X1))(X1)))))(X1)))(-inf))))(+(X1)(+(sin(+(sin(/(sqrt(sin(/(cos(+(/(+(-inf)(sqrt(sqrt(+(cos(exp(/(+(cos(-inf))(cos(X2)))(-inf))))(X2)))))(X2))(exp(X2))))(*(sqrt(*(X1)(*(sin(+(/(X1)(cos(+(exp(cos(cos(sin(+(sqrt(exp(-(-inf)(sin(sqrt(X1))))))(X2))))))(-(sin(-(sin(exp(X2)))(/(X2)(X2))))(*(sin(exp(exp(sin(exp(-(-inf)(X1)))))))(X2))))))(exp(sin(exp(X2))))))(sqrt(sqrt(exp(cos(sqrt(sqrt(-inf))))))))))(exp(/(sqrt(sqrt(/(-inf)(*(sin(cos(-(exp(*(-(cos(exp(sin(exp(*(sin(-inf))(-inf))))))(exp(cos(exp(X2)))))(X2)))(-(-(sqrt(*(X2)(-(cos(-(sqrt(*(X1)(-(/(/(-inf)(+(-inf)(X2)))(exp(*(exp(*(/(sin(X2))(+(*(cos(sin(*(*(-inf)(/(+(cos(cos(X2)))(exp(sin(sqrt(cos(X2))))))(X1)))(X2))))(sin(-inf)))(X1)))(X2)))(X1))))(-inf))))(sqrt(-inf))))(-inf))))(-inf))(X2)))))(X1)))))(X2)))))))(X2)))(-inf)))(X1)))))(X2)))))(X1))(X2))))(X1))(X2))(X1)))))))))))(X2)))))(X1)))))))(X2)))))(X2))(X2)))(-inf))))(-inf))(X2)))))))(X1))))(X2)))(X1))(-inf))))(-inf))))))(X1))(X2))(X2)))))))(-inf))(-inf))(X1))))))(-inf))))))))))(-inf))))(X1))(-inf)))(X2))))(X1)))(X2)))(-inf)))(X1)))(-inf)))(X1)))(-inf))(-inf))(-inf))(X1)))(X2)))))(-inf))))(X1)))))))))(X2))(X2))))(X1))(X1))(-inf))(X1))(-inf))))))(X2))(X1))))(-inf))))))(X2))))(X2)))(X2)))(X1)))(X2))))(X1)))(X1))(-inf)))(-inf)))(-inf)))(-inf))(X1)))(X2))(X1))))(X2))(X1))(X2)))(-inf))(X2)))(X2)))(-inf))(-inf))))(X1)))(X2))(X1)))))(X1)))(-inf))))(-inf))))(X1)))(-inf))(-inf))(X1))(X1))))(X2)))(X2))))(-inf))(-inf))(X1))(X1)))(-inf))))))))(X2))(-inf))))(X1))))(X2))) | Numero de nos: 1024 | Erro: inf |
(-(-inf)(cos(X1))) | Numero de nos: 4 | Erro: inf |
